1,null,null,58200
1,null,null,64918
1,null,null,13514
12,null,null,766884
4,null,null,350168
1,null,null,109080
7,null,null,471880
3,null,null,281461
1,18,28,844
1,null,null,122143
0,null,null,10290
1,null,null,23486
0,null,null,4665
0,35,55,248
0,null,null,78253
1,null,null,82564
1,null,null,1169
0,51,1,493
6,11,2,142
0,null,null,142
0,28,2,1052
1,19,45,28720
2,8,387,207266
4,null,null,209939
10,null,null,695857
3,null,null,241800
10,null,null,100884
14,37,1606,1201293
1,88,22,11200
0,null,null,14433
2,48,86,96061
0,null,null,781
1,24,3,2202
5,75,16,11899
2,13,3,1888
1,6,10,11739
2,null,null,157002
1,null,null,36341
3,null,null,246135
1,null,null,6640
4,63,636,267981
11,6,468,319022
3,11,130,119948
0,96,24,20624
1,4,129,76511
1,10,42,33009
1,22,13,8481
6,10,92,51767
8,157,98,36646
1,16,35,23793
2,5,44,33133
0,45,25,6606
309,7,515,16131
0,27,5,758
35,7,10,11917
3,22,58,23421
2,22,21,24055
0,6,2,898
9,null,null,695857
18,null,null,1203001
3,null,null,241800
1,null,null,100884
0,null,null,11212
1,null,null,96170
0,null,null,781
1,null,null,2206
0,null,null,11911
1,null,null,1892
1,null,null,11753
1,34,93,40689
5,9,4,906
2,null,null,75776
1,null,null,1364
21,null,null,14477
0,null,null,733
3,null,null,191782
0,null,null,11191
1,null,null,733
2,null,null,7501
0,null,null,81
0,null,null,7313
3,null,null,102212
0,null,null,7501
5,null,null,81
1,null,null,7313
1,null,null,10970
1,null,null,4869
1,null,null,81
1,null,null,7313
1,14,5,1772
0,null,null,7501
3,null,null,81
0,null,null,7313
6,null,null,149969
2,null,null,191782
0,null,null,11191
1,null,null,8475
1,null,null,29663
0,null,null,2093
3,null,null,102212
1,null,null,7501
2,null,null,80286
5,null,null,191782
2,null,null,11191
1,12,58,52800
15,668,1025,712106
2,12,67,34024
1,18,16,14433
2,14,30,33013
11,471,586,712106
1,13,13,11592
1,13,40,45585
7,24,626,435140
66,10,398,167141
1326,7,592,611644
2,27,40,36867
1,8,49,47045
0,11,2,90
5,8,149,131091
7,8,111,190964
1,19,13,90
1,null,null,90
1,12,12,9589
9,15,25,5500
27,7,24,22961
48,9,196,240985
22,9,26,23611
0,6,1,210
0,null,null,76
1,null,null,10959
4,null,null,241131
1,null,null,17903
2,null,null,25328
5,722,313,281516
0,null,null,1752
7,null,null,265468
2,14,7,210
3,null,null,135285
7,null,null,399062
5,23,460,322499
4,19,192,109019
2,16,10,267
12,22,393,109019
1,null,null,183
1,34,10,59
1,null,null,0
1,null,null,0
1,15,40,46685
0,null,null,62
0,14,12,14522
1,10,2,25
1,null,null,0
1,16,44,17573
1,null,null,14522
3,712,96,14433
16,24,319,153936
14,31,861,723926
5,23,112,100822
10,27,252,173535
1,48,45,9903
2,48,41,9064
2,53,22,1396
26,30,14,2397
8,29,80,56282
14,21,163,121795
11,25,226,171622
58,30,283,219022
1,22,85,7269
6,33,37,11193
6,33,59,30802
6,32,34,10013
4,27,241,132870
4,26,28,210
1,14,5,3315
1,21,57,42387
4,14,84,92139
16,82,778,712019
3,null,null,172551
3,null,null,100884
5,9,218,305527
